x,y,val
-1.95,-1.7,-0.00344206
-1.95,-1.65,-0.00386684
-1.95,-1.6,-0.00429161
-1.95,-1.55,-0.00471639
-1.95,-1.5,-0.00514117
-1.95,-1.45,-0.00642149
-1.95,-1.4,-0.00770182
-1.95,-1.35,-0.00898215
-1.95,-1.3,-0.0102625
-1.95,-1.25,-0.0115428
-1.95,-1.2,-0.0128231
-1.95,-1.15,-0.0141035
-1.95,-1.1,-0.0153838
-1.95,-1.05,-0.0166641
-1.95,-1,-0.0179444
-1.95,-0.95,-0.0199488
-1.95,-0.9,-0.0219532
-1.95,-0.85,-0.0239576
-1.95,-0.8,-0.025962
-1.95,-0.75,-0.0279664
-1.95,-0.7,-0.0299708
-1.95,-0.65,-0.0319752
-1.95,-0.6,-0.0339796
-1.95,-0.55,-0.035984
-1.95,-0.5,-0.0379884
-1.95,-0.45,-0.0390673
-1.95,-0.4,-0.0401463
-1.95,-0.35,-0.0412253
-1.95,-0.3,-0.0423042
-1.95,-0.25,-0.0433832
-1.95,-0.2,-0.0444622
-1.95,-0.15,-0.0455411
-1.95,-0.1,-0.0466201
-1.95,-0.05,-0.0476991
-1.95,1.20737e-15,-0.048778
-1.95,0.05,-0.0476991
-1.95,0.1,-0.0466201
-1.95,0.15,-0.0455411
-1.95,0.2,-0.0444622
-1.95,0.25,-0.0433832
-1.95,0.3,-0.0423042
-1.95,0.35,-0.0412253
-1.95,0.4,-0.0401463
-1.95,0.45,-0.0390673
-1.95,0.5,-0.0379884
-1.95,0.55,-0.035984
-1.95,0.6,-0.0339796
-1.95,0.65,-0.0319752
-1.95,0.7,-0.0299708
-1.95,0.75,-0.0279664
-1.95,0.8,-0.025962
-1.95,0.85,-0.0239576
-1.95,0.9,-0.0219532
-1.95,0.95,-0.0199488
-1.95,1,-0.0179444
-1.95,1.05,-0.0166641
-1.95,1.1,-0.0153838
-1.95,1.15,-0.0141035
-1.95,1.2,-0.0128231
-1.95,1.25,-0.0115428
-1.95,1.3,-0.0102625
-1.95,1.35,-0.00898215
-1.95,1.4,-0.00770182
-1.95,1.45,-0.00642149
-1.95,1.5,-0.00514117
-1.95,1.55,-0.00471639
-1.95,1.6,-0.00429161
-1.95,1.65,-0.00386684
-1.95,1.7,-0.00344206
-1.95,1.75,-0.00301728
-1.95,1.8,-0.00259251
-1.95,1.85,-0.00216773
-1.95,1.9,-0.00174295
-1.95,1.95,-0.00131818
-1.9,-2,-0.00130892
-1.9,-1.95,-0.00164643
-1.9,-1.9,-0.00217699
-1.9,-1.85,-0.00270754
-1.9,-1.8,-0.0032381
-1.9,-1.75,-0.00376865
-1.9,-1.7,-0.00429921
-1.9,-1.65,-0.00482976
-1.9,-1.6,-0.00536032
-1.9,-1.55,-0.00589087
-1.9,-1.5,-0.00642143
-1.9,-1.45,-0.00802058
-1.9,-1.4,-0.00961974
-1.9,-1.35,-0.0112189
-1.9,-1.3,-0.012818
-1.9,-1.25,-0.0144172
-1.9,-1.2,-0.0160164
-1.9,-1.15,-0.0176155
-1.9,-1.1,-0.0192147
-1.9,-1.05,-0.0208138
-1.9,-1,-0.022413
-1.9,-0.95,-0.0249165
-1.9,-0.9,-0.02742
-1.9,-0.85,-0.0299236
-1.9,-0.8,-0.0324271
-1.9,-0.75,-0.0349306
-1.9,-0.7,-0.0374342
-1.9,-0.65,-0.0399377
-1.9,-0.6,-0.0424412
-1.9,-0.55,-0.0449447
-1.9,-0.5,-0.0474483
-1.9,-0.45,-0.0487959
-1.9,-0.4,-0.0501436
-1.9,-0.35,-0.0514912
-1.9,-0.3,-0.0528389
-1.9,-0.25,-0.0541865
-1.9,-0.2,-0.0555342
-1.9,-0.15,-0.0568818
-1.9,-0.1,-0.0582295
-1.9,-0.05,-0.0595771
-1.9,1.20737e-15,-0.0609248
-1.9,0.05,-0.0595771
-1.9,0.1,-0.0582295
-1.9,0.15,-0.0568818
-1.9,0.2,-0.0555342
-1.9,0.25,-0.0541865
-1.9,0.3,-0.0528389
-1.9,0.35,-0.0514912
-1.9,0.4,-0.0501436
-1.9,0.45,-0.0487959
-1.9,0.5,-0.0474483
-1.9,0.55,-0.0449447
-1.9,0.6,-0.0424412
-1.9,0.65,-0.0399377
-1.9,0.7,-0.0374342
-1.9,0.75,-0.0349306
-1.9,0.8,-0.0324271
-1.9,0.85,-0.0299236
-1.9,0.9,-0.02742
-1.9,0.95,-0.0249165
-1.9,1,-0.022413
-1.9,1.05,-0.0208138
-1.9,1.1,-0.0192147
-1.9,1.15,-0.0176155
-1.9,1.2,-0.0160164
-1.9,1.25,-0.0144172
-1.9,1.3,-0.012818
-1.9,1.35,-0.0112189
-1.9,1.4,-0.00961974
-1.9,1.45,-0.00802058
-1.9,1.5,-0.00642143
-1.9,1.55,-0.00589087
-1.9,1.6,-0.00536032
-1.9,1.65,-0.00482976
-1.9,1.7,-0.00429921
-1.9,1.75,-0.00376865
-1.9,1.8,-0.0032381
-1.9,1.85,-0.00270754
-1.9,1.9,-0.00217699
-1.9,1.95,-0.00164643
-1.85,-2,-0.00162792
-1.85,-1.95,-0.00197469
-1.85,-1.9,-0.00261102
-1.85,-1.85,-0.00324735
-1.85,-1.8,-0.00388368
-1.85,-1.75,-0.00452002
-1.85,-1.7,-0.00515635
-1.85,-1.65,-0.00579268
-1.85,-1.6,-0.00642902
-1.85,-1.55,-0.00706535
-1.85,-1.5,-0.00770168
-1.85,-1.45,-0.00961967
-1.85,-1.4,-0.0115377
-1.85,-1.35,-0.0134556
-1.85,-1.3,-0.0153736
-1.85,-1.25,-0.0172916
-1.85,-1.2,-0.0192096
-1.85,-1.15,-0.0211276
-1.85,-1.1,-0.0230456
-1.85,-1.05,-0.0249635
-1.85,-1,-0.0268815
-1.85,-0.95,-0.0298842
-1.85,-0.9,-0.0328869
-1.85,-0.85,-0.0358895
-1.85,-0.8,-0.0388922
-1.85,-0.75,-0.0418948
-1.85,-0.7,-0.0448975
-1.85,-0.65,-0.0479002
-1.85,-0.6,-0.0509028
-1.85,-0.55,-0.0539055
-1.85,-0.5,-0.0569082
-1.85,-0.45,-0.0585245
-1.85,-0.4,-0.0601409
-1.85,-0.35,-0.0617572
-1.85,-0.3,-0.0633735
-1.85,-0.25,-0.0649899
-1.85,-0.2,-0.0666062
-1.85,-0.15,-0.0682225
-1.85,-0.1,-0.0698389
-1.85,-0.05,-0.0714552
-1.85,1.20737e-15,-0.0730715
-1.85,0.05,-0.0714552
-1.85,0.1,-0.0698389
-1.85,0.15,-0.0682225
-1.85,0.2,-0.0666062
-1.85,0.25,-0.0649899
-1.85,0.3,-0.0633735
-1.85,0.35,-0.0617572
-1.85,0.4,-0.0601409
-1.85,0.45,-0.0585245
-1.85,0.5,-0.0569082
-1.85,0.55,-0.0539055
-1.85,0.6,-0.0509028
-1.85,0.65,-0.0479002
-1.85,0.7,-0.0448975
-1.85,0.75,-0.0418948
-1.85,0.8,-0.0388922
-1.85,0.85,-0.0358895
-1.85,0.9,-0.0328869
-1.85,0.95,-0.0298842
-1.85,1,-0.0268815
-1.85,1.05,-0.0249635
-1.85,1.1,-0.0230456
-1.85,1.15,-0.0211276
-1.85,1.2,-0.0192096
-1.85,1.25,-0.0172916
-1.85,1.3,-0.0153736
-1.85,1.35,-0.0134556
-1.85,1.4,-0.0115377
-1.85,1.45,-0.00961967
-1.85,1.5,-0.00770168
-1.85,1.55,-0.00706535
-1.85,1.6,-0.00642902
-1.85,1.65,-0.00579268
-1.85,1.7,-0.00515635
-1.85,1.75,-0.00452002
-1.85,1.8,-0.00388368
-1.85,1.85,-0.00324735
-1.85,1.9,-0.00261102
-1.85,1.95,-0.00197469
-1.8,-2,-0.00194692
-1.8,-1.95,-0.00230294
-1.8,-1.9,-0.00304505
-1.8,-1.85,-0.00378716
-1.8,-1.8,-0.00452927
-1.8,-1.75,-0.00527139
-1.8,-1.7,-0.0060135
-1.8,-1.65,-0.00675561
-1.8,-1.6,-0.00749772
-1.8,-1.55,-0.00823983
-1.8,-1.5,-0.00898194
-1.8,-1.45,-0.0112188
-1.8,-1.4,-0.0134556
-1.8,-1.35,-0.0156924
-1.8,-1.3,-0.0179292
-1.8,-1.25,-0.020166
-1.8,-1.2,-0.0224028
-1.8,-1.15,-0.0246396
-1.8,-1.1,-0.0268764
-1.8,-1.05,-0.0291132
-1.8,-1,-0.0313501
-1.8,-0.95,-0.0348519
-1.8,-0.9,-0.0383537
-1.8,-0.85,-0.0418555
-1.8,-0.8,-0.0453573
-1.8,-0.75,-0.0488591
-1.8,-0.7,-0.0523609
-1.8,-0.65,-0.0558627
-1.8,-0.6,-0.0593645
-1.8,-0.55,-0.0628663
-1.8,-0.5,-0.0663681
-1.8,-0.45,-0.0682531
-1.8,-0.4,-0.0701381
-1.8,-0.35,-0.0720231
-1.8,-0.3,-0.0739082
-1.8,-0.25,-0.0757932
-1.8,-0.2,-0.0776782
-1.8,-0.15,-0.0795632
-1.8,-0.1,-0.0814483
-1.8,-0.05,-0.0833333
-1.8,1.20737e-15,-0.0852183
-1.8,0.05,-0.0833333
-1.8,0.1,-0.0814483
-1.8,0.15,-0.0795632
-1.8,0.2,-0.0776782
-1.8,0.25,-0.0757932
-1.8,0.3,-0.0739082
-1.8,0.35,-0.0720231
-1.8,0.4,-0.0701381
-1.8,0.45,-0.0682531
-1.8,0.5,-0.0663681
-1.8,0.55,-0.0628663
-1.8,0.6,-0.0593645
-1.8,0.65,-0.0558627
-1.8,0.7,-0.0523609
-1.8,0.75,-0.0488591
-1.8,0.8,-0.0453573
-1.8,0.85,-0.0418555
-1.8,0.9,-0.0383537
-1.8,0.95,-0.0348519
-1.8,1,-0.0313501
-1.8,1.05,-0.0291132
-1.8,1.1,-0.0268764
-1.8,1.15,-0.0246396
-1.8,1.2,-0.0224028
-1.8,1.25,-0.020166
-1.8,1.3,-0.0179292
-1.8,1.35,-0.0156924
-1.8,1.4,-0.0134556
-1.8,1.45,-0.0112188
-1.8,1.5,-0.00898194
-1.8,1.55,-0.00823983
-1.8,1.6,-0.00749772
-1.8,1.65,-0.00675561
-1.8,1.7,-0.0060135
-1.8,1.75,-0.00527139
-1.8,1.8,-0.00452927
-1.8,1.85,-0.00378716
-1.8,1.9,-0.00304505
-1.8,1.95,-0.00230294
-1.75,-2,-0.00226592
-1.75,-1.95,-0.00263119
-1.75,-1.9,-0.00347908
-1.75,-1.85,-0.00432697
-1.75,-1.8,-0.00517486
-1.75,-1.75,-0.00602275
-1.75,-1.7,-0.00687064
-1.75,-1.65,-0.00771853
-1.75,-1.6,-0.00856642
-1.75,-1.55,-0.00941431
-1.75,-1.5,-0.0102622
-1.75,-1.45,-0.0128178
-1.75,-1.4,-0.0153735
-1.75,-1.35,-0.0179291
-1.75,-1.3,-0.0204848
-1.75,-1.25,-0.0230404
-1.75,-1.2,-0.025596
-1.75,-1.15,-0.0281517
-1.75,-1.1,-0.0307073
-1.75,-1.05,-0.033263
-1.75,-1,-0.0358186
-1.75,-0.95,-0.0398195
-1.75,-0.9,-0.0438205
-1.75,-0.85,-0.0478214
-1.75,-0.8,-0.0518224
-1.75,-0.75,-0.0558233
-1.75,-0.7,-0.0598242
-1.75,-0.65,-0.0638252
-1.75,-0.6,-0.0678261
-1.75,-0.55,-0.071827
-1.75,-0.5,-0.075828
-1.75,-0.45,-0.0779817
-1.75,-0.4,-0.0801354
-1.75,-0.35,-0.0822891
-1.75,-0.3,-0.0844428
-1.75,-0.25,-0.0865965
-1.75,-0.2,-0.0887502
-1.75,-0.15,-0.0909039
-1.75,-0.1,-0.0930576
-1.75,-0.05,-0.0952113
-1.75,1.20737e-15,-0.0973651
-1.75,0.05,-0.0952113
-1.75,0.1,-0.0930576
-1.75,0.15,-0.0909039
-1.75,0.2,-0.0887502
-1.75,0.25,-0.0865965
-1.75,0.3,-0.0844428
-1.75,0.35,-0.0822891
-1.75,0.4,-0.0801354
-1.75,0.45,-0.0779817
-1.75,0.5,-0.075828
-1.75,0.55,-0.071827
-1.75,0.6,-0.0678261
-1.75,0.65,-0.0638252
-1.75,0.7,-0.0598242
-1.75,0.75,-0.0558233
-1.75,0.8,-0.0518224
-1.75,0.85,-0.0478214
-1.75,0.9,-0.0438205
-1.75,0.95,-0.0398195
-1.75,1,-0.0358186
-1.75,1.05,-0.033263
-1.75,1.1,-0.0307073
-1.75,1.15,-0.0281517
-1.75,1.2,-0.025596
-1.75,1.25,-0.0230404
-1.75,1.3,-0.0204848
-1.75,1.35,-0.0179291
-1.75,1.4,-0.0153735
-1.75,1.45,-0.0128178
-1.75,1.5,-0.0102622
-1.75,1.55,-0.00941431
-1.75,1.6,-0.00856642
-1.75,1.65,-0.00771853
-1.75,1.7,-0.00687064
-1.75,1.75,-0.00602275
-1.75,1.8,-0.00517486
-1.75,1.85,-0.00432697
-1.75,1.9,-0.00347908
-1.75,1.95,-0.00263119
-1.7,-2,-0.00258492
-1.7,-1.95,-0.00295945
-1.7,-1.9,-0.00391312
-1.7,-1.85,-0.00486678
-1.7,-1.8,-0.00582045
-1.7,-1.75,-0.00677412
-1.7,-1.7,-0.00772779
-1.7,-1.65,-0.00868146
-1.7,-1.6,-0.00963512
-1.7,-1.55,-0.0105888
-1.7,-1.5,-0.0115425
-1.7,-1.45,-0.0144169
-1.7,-1.4,-0.0172914
-1.7,-1.35,-0.0201659
-1.7,-1.3,-0.0230403
-1.7,-1.25,-0.0259148
-1.7,-1.2,-0.0287893
-1.7,-1.15,-0.0316637
-1.7,-1.1,-0.0345382
-1.7,-1.05,-0.0374127
-1.7,-1,-0.0402871
-1.7,-0.95,-0.0447872
-1.7,-0.9,-0.0492873
-1.7,-0.85,-0.0537874
-1.7,-0.8,-0.0582874
-1.7,-0.75,-0.0627875
-1.7,-0.7,-0.0672876
-1.7,-0.65,-0.0717877
-1.7,-0.6,-0.0762877
-1.7,-0.55,-0.0807878
-1.7,-0.5,-0.0852879
-1.7,-0.45,-0.0877103
-1.7,-0.4,-0.0901327
-1.7,-0.35,-0.0925551
-1.7,-0.3,-0.0949775
-1.7,-0.25,-0.0973998
-1.7,-0.2,-0.0998222
-1.7,-0.15,-0.102245
-1.7,-0.1,-0.104667
-1.7,-0.05,-0.107089
-1.7,1.20737e-15,-0.109512
-1.7,0.05,-0.107089
-1.7,0.1,-0.104667
-1.7,0.15,-0.102245
-1.7,0.2,-0.0998222
-1.7,0.25,-0.0973998
-1.7,0.3,-0.0949775
-1.7,0.35,-0.0925551
-1.7,0.4,-0.0901327
-1.7,0.45,-0.0877103
-1.7,0.5,-0.0852879
-1.7,0.55,-0.0807878
-1.7,0.6,-0.0762877
-1.7,0.65,-0.0717877
-1.7,0.7,-0.0672876
-1.7,0.75,-0.0627875
-1.7,0.8,-0.0582874
-1.7,0.85,-0.0537874
-1.7,0.9,-0.0492873
-1.7,0.95,-0.0447872
-1.7,1,-0.0402871
-1.7,1.05,-0.0374127
-1.7,1.1,-0.0345382
-1.7,1.15,-0.0316637
-1.7,1.2,-0.0287893
-1.7,1.25,-0.0259148
-1.7,1.3,-0.0230403
-1.7,1.35,-0.0201659
-1.7,1.4,-0.0172914
-1.7,1.45,-0.0144169
-1.7,1.5,-0.0115425
-1.7,1.55,-0.0105888
-1.7,1.6,-0.00963512
-1.7,1.65,-0.00868146
-1.7,1.7,-0.00772779
-1.7,1.75,-0.00677412
-1.7,1.8,-0.00582045
-1.7,1.85,-0.00486678
-1.7,1.9,-0.00391312
-1.7,1.95,-0.00295945
-1.65,-2,-0.00290391
-1.65,-1.95,-0.0032877
-1.65,-1.9,-0.00434715
-1.65,-1.85,-0.00540659
-1.65,-1.8,-0.00646604
-1.65,-1.75,-0.00752549
-1.65,-1.7,-0.00858493
-1.65,-1.65,-0.00964438
-1.65,-1.6,-0.0107038
-1.65,-1.55,-0.0117633
-1.65,-1.5,-0.0128227
-1.65,-1.45,-0.016016
-1.65,-1.4,-0.0192093
-1.65,-1.35,-0.0224026
-1.65,-1.3,-0.0255959
-1.65,-1.25,-0.0287892
-1.65,-1.2,-0.0319825
-1.65,-1.15,-0.0351758
-1.65,-1.1,-0.0383691
-1.65,-1.05,-0.0415624
-1.65,-1,-0.0447557
-1.65,-0.95,-0.0497549
-1.65,-0.9,-0.0547541
-1.65,-0.85,-0.0597533
-1.65,-0.8,-0.0647525
-1.65,-0.75,-0.0697517
-1.65,-0.7,-0.0747509
-1.65,-0.65,-0.0797502
-1.65,-0.6,-0.0847494
-1.65,-0.55,-0.0897486
-1.65,-0.5,-0.0947478
-1.65,-0.45,-0.0974389
-1.65,-0.4,-0.10013
-1.65,-0.35,-0.102821
-1.65,-0.3,-0.105512
-1.65,-0.25,-0.108203
-1.65,-0.2,-0.110894
-1.65,-0.15,-0.113585
-1.65,-0.1,-0.116276
-1.65,-0.05,-0.118967
-1.65,1.20737e-15,-0.121659
-1.65,0.05,-0.118967
-1.65,0.1,-0.116276
-1.65,0.15,-0.113585
-1.65,0.2,-0.110894
-1.65,0.25,-0.108203
-1.65,0.3,-0.105512
-1.65,0.35,-0.102821
-1.65,0.4,-0.10013
-1.65,0.45,-0.0974389
-1.65,0.5,-0.0947478
-1.65,0.55,-0.0897486
-1.65,0.6,-0.0847494
-1.65,0.65,-0.0797502
-1.65,0.7,-0.0747509
-1.65,0.75,-0.0697517
-1.65,0.8,-0.0647525
-1.65,0.85,-0.0597533
-1.65,0.9,-0.0547541
-1.65,0.95,-0.0497549
-1.65,1,-0.0447557
-1.65,1.05,-0.0415624
-1.65,1.1,-0.0383691
-1.65,1.15,-0.0351758
-1.65,1.2,-0.0319825
-1.65,1.25,-0.0287892
-1.65,1.3,-0.0255959
-1.65,1.35,-0.0224026
-1.65,1.4,-0.0192093
-1.65,1.45,-0.016016
-1.65,1.5,-0.0128227
-1.65,1.55,-0.0117633
-1.65,1.6,-0.0107038
-1.65,1.65,-0.00964438
-1.65,1.7,-0.00858493
-1.65,1.75,-0.00752549
-1.65,1.8,-0.00646604
-1.65,1.85,-0.00540659
-1.65,1.9,-0.00434715
-1.65,1.95,-0.0032877
-1.6,-2,-0.00322291
-1.6,-1.95,-0.00361595
-1.6,-1.9,-0.00478118
-1.6,-1.85,-0.0059464
-1.6,-1.8,-0.00711163
-1.6,-1.75,-0.00827685
-1.6,-1.7,-0.00944208
-1.6,-1.65,-0.0106073
-1.6,-1.6,-0.0117725
-1.6,-1.55,-0.0129378
-1.6,-1.5,-0.014103
-1.6,-1.45,-0.0176151
-1.6,-1.4,-0.0211272
-1.6,-1.35,-0.0246394
-1.6,-1.3,-0.0281515
-1.6,-1.25,-0.0316636
-1.6,-1.2,-0.0351757
-1.6,-1.15,-0.0386879
-1.6,-1.1,-0.0422
-1.6,-1.05,-0.0457121
-1.6,-1,-0.0492242
-1.6,-0.95,-0.0547226
-1.6,-0.9,-0.0602209
-1.6,-0.85,-0.0657193
-1.6,-0.8,-0.0712176
-1.6,-0.75,-0.076716
-1.6,-0.7,-0.0822143
-1.6,-0.65,-0.0877127
-1.6,-0.6,-0.093211
-1.6,-0.55,-0.0987093
-1.6,-0.5,-0.104208
-1.6,-0.45,-0.107167
-1.6,-0.4,-0.110127
-1.6,-0.35,-0.113087
-1.6,-0.3,-0.116047
-1.6,-0.25,-0.119007
-1.6,-0.2,-0.121966
-1.6,-0.15,-0.124926
-1.6,-0.1,-0.127886
-1.6,-0.05,-0.130846
-1.6,1.20737e-15,-0.133805
-1.6,0.05,-0.130846
-1.6,0.1,-0.127886
-1.6,0.15,-0.124926
-1.6,0.2,-0.121966
-1.6,0.25,-0.119007
-1.6,0.3,-0.116047
-1.6,0.35,-0.113087
-1.6,0.4,-0.110127
-1.6,0.45,-0.107167
-1.6,0.5,-0.104208
-1.6,0.55,-0.0987093
-1.6,0.6,-0.093211
-1.6,0.65,-0.0877127
-1.6,0.7,-0.0822143
-1.6,0.75,-0.076716
-1.6,0.8,-0.0712176
-1.6,0.85,-0.0657193
-1.6,0.9,-0.0602209
-1.6,0.95,-0.0547226
-1.6,1,-0.0492242
-1.6,1.05,-0.0457121
-1.6,1.1,-0.0422
-1.6,1.15,-0.0386879
-1.6,1.2,-0.0351757
-1.6,1.25,-0.0316636
-1.6,1.3,-0.0281515
-1.6,1.35,-0.0246394
-1.6,1.4,-0.0211272
-1.6,1.45,-0.0176151
-1.6,1.5,-0.014103
-1.6,1.55,-0.0129378
-1.6,1.6,-0.0117725
-1.6,1.65,-0.0106073
-1.6,1.7,-0.00944208
-1.6,1.75,-0.00827685
-1.6,1.8,-0.00711163
-1.6,1.85,-0.0059464
-1.6,1.9,-0.00478118
-1.6,1.95,-0.00361595
-1.55,-2,-0.00354191
-1.55,-1.95,-0.00394421
-1.55,-1.9,-0.00521521
-1.55,-1.85,-0.00648621
-1.55,-1.8,-0.00775722
-1.55,-1.75,-0.00902822
-1.55,-1.7,-0.0102992
-1.55,-1.65,-0.0115702
-1.55,-1.6,-0.0128412
-1.55,-1.55,-0.0141122
-1.55,-1.5,-0.0153832
-1.55,-1.45,-0.0192142
-1.55,-1.4,-0.0230451
-1.55,-1.35,-0.0268761
-1.55,-1.3,-0.030707
-1.55,-1.25,-0.034538
-1.55,-1.2,-0.038369
-1.55,-1.15,-0.0421999
-1.55,-1.1,-0.0460309
-1.55,-1.05,-0.0498618
-1.55,-1,-0.0536928
-1.55,-0.95,-0.0596903
-1.55,-0.9,-0.0656877
-1.55,-0.85,-0.0716852
-1.55,-0.8,-0.0776827
-1.55,-0.75,-0.0836802
-1.55,-0.7,-0.0896777
-1.55,-0.65,-0.0956751
-1.55,-0.6,-0.101673
-1.55,-0.55,-0.10767
-1.55,-0.5,-0.113668
-1.55,-0.45,-0.116896
-1.55,-0.4,-0.120124
-1.55,-0.35,-0.123353
-1.55,-0.3,-0.126581
-1.55,-0.25,-0.12981
-1.55,-0.2,-0.133038
-1.55,-0.15,-0.136267
-1.55,-0.1,-0.139495
-1.55,-0.05,-0.142724
-1.55,1.20737e-15,-0.145952
-1.55,0.05,-0.142724
-1.55,0.1,-0.139495
-1.55,0.15,-0.136267
-1.55,0.2,-0.133038
-1.55,0.25,-0.12981
-1.55,0.3,-0.126581
-1.55,0.35,-0.123353
-1.55,0.4,-0.120124
-1.55,0.45,-0.116896
-1.55,0.5,-0.113668
-1.55,0.55,-0.10767
-1.55,0.6,-0.101673
-1.55,0.65,-0.0956751
-1.55,0.7,-0.0896777
-1.55,0.75,-0.0836802
-1.55,0.8,-0.0776827
-1.55,0.85,-0.0716852
-1.55,0.9,-0.0656877
-1.55,0.95,-0.0596903
-1.55,1,-0.0536928
-1.55,1.05,-0.0498618
-1.55,1.1,-0.0460309
-1.55,1.15,-0.0421999
-1.55,1.2,-0.038369
-1.55,1.25,-0.034538
-1.55,1.3,-0.030707
-1.55,1.35,-0.0268761
-1.55,1.4,-0.0230451
-1.55,1.45,-0.0192142
-1.55,1.5,-0.0153832
-1.55,1.55,-0.0141122
-1.55,1.6,-0.0128412
-1.55,1.65,-0.0115702
-1.55,1.7,-0.0102992
-1.55,1.75,-0.00902822
-1.55,1.8,-0.00775722
-1.55,1.85,-0.00648621
-1.55,1.9,-0.00521521
-1.55,1.95,-0.00394421
-1.5,-2,-0.00289568
-1.5,-1.95,-0.00427246
-1.5,-1.9,-0.00564924
-1.5,-1.85,-0.00702603
-1.5,-1.8,-0.00840281
-1.5,-1.75,-0.00977959
-1.5,-1.7,-0.0111564
-1.5,-1.65,-0.0125332
-1.5,-1.6,-0.0139099
-1.5,-1.55,-0.0152867
-1.5,-1.5,-0.0166635
-1.5,-1.45,-0.0208133
-1.5,-1.4,-0.0249631
-1.5,-1.35,-0.0291128
-1.5,-1.3,-0.0332626
-1.5,-1.25,-0.0374124
-1.5,-1.2,-0.0415622
-1.5,-1.15,-0.045712
-1.5,-1.1,-0.0498617
-1.5,-1.05,-0.0540115
-1.5,-1,-0.0581613
-1.5,-0.95,-0.0646579
-1.5,-0.9,-0.0711545
-1.5,-0.85,-0.0776512
-1.5,-0.8,-0.0841478
-1.5,-0.75,-0.0906444
-1.5,-0.7,-0.097141
-1.5,-0.65,-0.103638
-1.5,-0.6,-0.110134
-1.5,-0.55,-0.116631
-1.5,-0.5,-0.123127
-1.5,-0.45,-0.126625
-1.5,-0.4,-0.130122
-1.5,-0.35,-0.133619
-1.5,-0.3,-0.137116
-1.5,-0.25,-0.140613
-1.5,-0.2,-0.14411
-1.5,-0.15,-0.147607
-1.5,-0.1,-0.151105
-1.5,-0.05,-0.154602
-1.5,1.20737e-15,-0.158099
-1.5,0.05,-0.154602
-1.5,0.1,-0.151105
-1.5,0.15,-0.147607
-1.5,0.2,-0.14411
-1.5,0.25,-0.140613
-1.5,0.3,-0.137116
-1.5,0.35,-0.133619
-1.5,0.4,-0.130122
-1.5,0.45,-0.126625
-1.5,0.5,-0.123127
-1.5,0.55,-0.116631
-1.5,0.6,-0.110134
-1.5,0.65,-0.103638
-1.5,0.7,-0.097141
-1.5,0.75,-0.0906444
-1.5,0.8,-0.0841478
-1.5,0.85,-0.0776512
-1.5,0.9,-0.0711545
-1.5,0.95,-0.0646579
-1.5,1,-0.0581613
-1.5,1.05,-0.0540115
-1.5,1.1,-0.0498617
-1.5,1.15,-0.045712
-1.5,1.2,-0.0415622
-1.5,1.25,-0.0374124
-1.5,1.3,-0.0332626
