x,y,val
-1.95,1.25,-0.0103092
-1.95,1.3,-0.00936117
-1.95,1.35,-0.00841314
-1.95,1.4,-0.00746511
-1.95,1.45,-0.00651709
-1.95,1.5,-0.00556906
-1.95,1.55,-0.00462103
-1.95,1.6,-0.003673
-1.95,1.65,-0.00332266
-1.95,1.7,-0.00297231
-1.95,1.75,-0.00262197
-1.95,1.8,-0.00227162
-1.95,1.85,-0.00192127
-1.95,1.9,-0.00157093
-1.95,1.95,-0.00122058
-1.9,-2,-0.00121114
-1.9,-1.95,-0.00150013
-1.9,-1.9,-0.00193072
-1.9,-1.85,-0.00236131
-1.9,-1.8,-0.00279189
-1.9,-1.75,-0.00322248
-1.9,-1.7,-0.00365307
-1.9,-1.65,-0.00408365
-1.9,-1.6,-0.00451424
-1.9,-1.55,-0.00567939
-1.9,-1.5,-0.00684455
-1.9,-1.45,-0.0080097
-1.9,-1.4,-0.00917486
-1.9,-1.35,-0.01034
-1.9,-1.3,-0.0115052
-1.9,-1.25,-0.0126703
-1.9,-1.2,-0.0138355
-1.9,-1.15,-0.015955
-1.9,-1.1,-0.0180745
-1.9,-1.05,-0.020194
-1.9,-1,-0.0223135
-1.9,-0.95,-0.0244329
-1.9,-0.9,-0.0265524
-1.9,-0.85,-0.0286719
-1.9,-0.8,-0.0307914
-1.9,-0.75,-0.0331627
-1.9,-0.7,-0.0355339
-1.9,-0.65,-0.0379051
-1.9,-0.6,-0.0402763
-1.9,-0.55,-0.0426476
-1.9,-0.5,-0.0450188
-1.9,-0.45,-0.04739
-1.9,-0.4,-0.0497612
-1.9,-0.35,-0.0508405
-1.9,-0.3,-0.0519198
-1.9,-0.25,-0.052999
-1.9,-0.2,-0.0540783
-1.9,-0.15,-0.0551576
-1.9,-0.1,-0.0562368
-1.9,-0.05,-0.0573161
-1.9,1.20737e-15,-0.0583954
-1.9,0.05,-0.0573161
-1.9,0.1,-0.0562368
-1.9,0.15,-0.0551576
-1.9,0.2,-0.0540783
-1.9,0.25,-0.052999
-1.9,0.3,-0.0519198
-1.9,0.35,-0.0508405
-1.9,0.4,-0.0497612
-1.9,0.45,-0.04739
-1.9,0.5,-0.0450188
-1.9,0.55,-0.0426476
-1.9,0.6,-0.0402763
-1.9,0.65,-0.0379051
-1.9,0.7,-0.0355339
-1.9,0.75,-0.0331627
-1.9,0.8,-0.0307914
-1.9,0.85,-0.0286719
-1.9,0.9,-0.0265524
-1.9,0.95,-0.0244329
-1.9,1,-0.0223135
-1.9,1.05,-0.020194
-1.9,1.1,-0.0180745
-1.9,1.15,-0.015955
-1.9,1.2,-0.0138355
-1.9,1.25,-0.0126703
-1.9,1.3,-0.0115052
-1.9,1.35,-0.01034
-1.9,1.4,-0.00917486
-1.9,1.45,-0.0080097
-1.9,1.5,-0.00684455
-1.9,1.55,-0.00567939
-1.9,1.6,-0.00451424
-1.9,1.65,-0.00408365
-1.9,1.7,-0.00365307
-1.9,1.75,-0.00322248
-1.9,1.8,-0.00279189
-1.9,1.85,-0.00236131
-1.9,1.9,-0.00193072
-1.9,1.95,-0.00150013
-1.85,-2,-0.00148124
-1.85,-1.95,-0.00177969
-1.85,-1.9,-0.00229051
-1.85,-1.85,-0.00280134
-1.85,-1.8,-0.00331217
-1.85,-1.75,-0.00382299
-1.85,-1.7,-0.00433382
-1.85,-1.65,-0.00484464
-1.85,-1.6,-0.00535547
-1.85,-1.55,-0.00673775
-1.85,-1.5,-0.00812004
-1.85,-1.45,-0.00950232
-1.85,-1.4,-0.0108846
-1.85,-1.35,-0.0122669
-1.85,-1.3,-0.0136492
-1.85,-1.25,-0.0150315
-1.85,-1.2,-0.0164137
-1.85,-1.15,-0.0189282
-1.85,-1.1,-0.0214427
-1.85,-1.05,-0.0239571
-1.85,-1,-0.0264716
-1.85,-0.95,-0.0289861
-1.85,-0.9,-0.0315005
-1.85,-0.85,-0.034015
-1.85,-0.8,-0.0365294
-1.85,-0.75,-0.0393426
-1.85,-0.7,-0.0421557
-1.85,-0.65,-0.0449688
-1.85,-0.6,-0.0477819
-1.85,-0.55,-0.050595
-1.85,-0.5,-0.0534081
-1.85,-0.45,-0.0562212
-1.85,-0.4,-0.0590343
-1.85,-0.35,-0.0603147
-1.85,-0.3,-0.0615951
-1.85,-0.25,-0.0628755
-1.85,-0.2,-0.0641558
-1.85,-0.15,-0.0654362
-1.85,-0.1,-0.0667166
-1.85,-0.05,-0.067997
-1.85,1.20737e-15,-0.0692774
-1.85,0.05,-0.067997
-1.85,0.1,-0.0667166
-1.85,0.15,-0.0654362
-1.85,0.2,-0.0641558
-1.85,0.25,-0.0628755
-1.85,0.3,-0.0615951
-1.85,0.35,-0.0603147
-1.85,0.4,-0.0590343
-1.85,0.45,-0.0562212
-1.85,0.5,-0.0534081
-1.85,0.55,-0.050595
-1.85,0.6,-0.0477819
-1.85,0.65,-0.0449688
-1.85,0.7,-0.0421557
-1.85,0.75,-0.0393426
-1.85,0.8,-0.0365294
-1.85,0.85,-0.034015
-1.85,0.9,-0.0315005
-1.85,0.95,-0.0289861
-1.85,1,-0.0264716
-1.85,1.05,-0.0239571
-1.85,1.1,-0.0214427
-1.85,1.15,-0.0189282
-1.85,1.2,-0.0164137
-1.85,1.25,-0.0150315
-1.85,1.3,-0.0136492
-1.85,1.35,-0.0122669
-1.85,1.4,-0.0108846
-1.85,1.45,-0.00950232
-1.85,1.5,-0.00812004
-1.85,1.55,-0.00673775
-1.85,1.6,-0.00535547
-1.85,1.65,-0.00484464
-1.85,1.7,-0.00433382
-1.85,1.75,-0.00382299
-1.85,1.8,-0.00331217
-1.85,1.85,-0.00280134
-1.85,1.9,-0.00229051
-1.85,1.95,-0.00177969
-1.8,-2,-0.00175135
-1.8,-1.95,-0.00205924
-1.8,-1.9,-0.0026503
-1.8,-1.85,-0.00324137
-1.8,-1.8,-0.00383244
-1.8,-1.75,-0.0044235
-1.8,-1.7,-0.00501457
-1.8,-1.65,-0.00560564
-1.8,-1.6,-0.0061967
-1.8,-1.55,-0.00779612
-1.8,-1.5,-0.00939553
-1.8,-1.45,-0.0109949
-1.8,-1.4,-0.0125943
-1.8,-1.35,-0.0141938
-1.8,-1.3,-0.0157932
-1.8,-1.25,-0.0173926
-1.8,-1.2,-0.018992
-1.8,-1.15,-0.0219014
-1.8,-1.1,-0.0248109
-1.8,-1.05,-0.0277203
-1.8,-1,-0.0306297
-1.8,-0.95,-0.0335392
-1.8,-0.9,-0.0364486
-1.8,-0.85,-0.039358
-1.8,-0.8,-0.0422675
-1.8,-0.75,-0.0455224
-1.8,-0.7,-0.0487774
-1.8,-0.65,-0.0520324
-1.8,-0.6,-0.0552874
-1.8,-0.55,-0.0585424
-1.8,-0.5,-0.0617974
-1.8,-0.45,-0.0650524
-1.8,-0.4,-0.0683074
-1.8,-0.35,-0.0697889
-1.8,-0.3,-0.0712704
-1.8,-0.25,-0.0727519
-1.8,-0.2,-0.0742334
-1.8,-0.15,-0.0757149
-1.8,-0.1,-0.0771964
-1.8,-0.05,-0.0786779
-1.8,1.20737e-15,-0.0801594
-1.8,0.05,-0.0786779
-1.8,0.1,-0.0771964
-1.8,0.15,-0.0757149
-1.8,0.2,-0.0742334
-1.8,0.25,-0.0727519
-1.8,0.3,-0.0712704
-1.8,0.35,-0.0697889
-1.8,0.4,-0.0683074
-1.8,0.45,-0.0650524
-1.8,0.5,-0.0617974
-1.8,0.55,-0.0585424
-1.8,0.6,-0.0552874
-1.8,0.65,-0.0520324
-1.8,0.7,-0.0487774
-1.8,0.75,-0.0455224
-1.8,0.8,-0.0422675
-1.8,0.85,-0.039358
-1.8,0.9,-0.0364486
-1.8,0.95,-0.0335392
-1.8,1,-0.0306297
-1.8,1.05,-0.0277203
-1.8,1.1,-0.0248109
-1.8,1.15,-0.0219014
-1.8,1.2,-0.018992
-1.8,1.25,-0.0173926
-1.8,1.3,-0.0157932
-1.8,1.35,-0.0141938
-1.8,1.4,-0.0125943
-1.8,1.45,-0.0109949
-1.8,1.5,-0.00939553
-1.8,1.55,-0.00779612
-1.8,1.6,-0.0061967
-1.8,1.65,-0.00560564
-1.8,1.7,-0.00501457
-1.8,1.75,-0.0044235
-1.8,1.8,-0.00383244
-1.8,1.85,-0.00324137
-1.8,1.9,-0.0026503
-1.8,1.95,-0.00205924
-1.75,-2,-0.00202145
-1.75,-1.95,-0.00233879
-1.75,-1.9,-0.0030101
-1.75,-1.85,-0.0036814
-1.75,-1.8,-0.00435271
-1.75,-1.75,-0.00502402
-1.75,-1.7,-0.00569532
-1.75,-1.65,-0.00636663
-1.75,-1.6,-0.00703794
-1.75,-1.55,-0.00885448
-1.75,-1.5,-0.010671
-1.75,-1.45,-0.0124876
-1.75,-1.4,-0.0143041
-1.75,-1.35,-0.0161206
-1.75,-1.3,-0.0179372
-1.75,-1.25,-0.0197537
-1.75,-1.2,-0.0215703
-1.75,-1.15,-0.0248747
-1.75,-1.1,-0.0281791
-1.75,-1.05,-0.0314835
-1.75,-1,-0.0347879
-1.75,-0.95,-0.0380923
-1.75,-0.9,-0.0413967
-1.75,-0.85,-0.0447011
-1.75,-0.8,-0.0480055
-1.75,-0.75,-0.0517023
-1.75,-0.7,-0.0553992
-1.75,-0.65,-0.0590961
-1.75,-0.6,-0.062793
-1.75,-0.55,-0.0664898
-1.75,-0.5,-0.0701867
-1.75,-0.45,-0.0738836
-1.75,-0.4,-0.0775804
-1.75,-0.35,-0.0792631
-1.75,-0.3,-0.0809457
-1.75,-0.25,-0.0826283
-1.75,-0.2,-0.0843109
-1.75,-0.15,-0.0859936
-1.75,-0.1,-0.0876762
-1.75,-0.05,-0.0893588
-1.75,1.20737e-15,-0.0910415
-1.75,0.05,-0.0893588
-1.75,0.1,-0.0876762
-1.75,0.15,-0.0859936
-1.75,0.2,-0.0843109
-1.75,0.25,-0.0826283
-1.75,0.3,-0.0809457
-1.75,0.35,-0.0792631
-1.75,0.4,-0.0775804
-1.75,0.45,-0.0738836
-1.75,0.5,-0.0701867
-1.75,0.55,-0.0664898
-1.75,0.6,-0.062793
-1.75,0.65,-0.0590961
-1.75,0.7,-0.0553992
-1.75,0.75,-0.0517023
-1.75,0.8,-0.0480055
-1.75,0.85,-0.0447011
-1.75,0.9,-0.0413967
-1.75,0.95,-0.0380923
-1.75,1,-0.0347879
-1.75,1.05,-0.0314835
-1.75,1.1,-0.0281791
-1.75,1.15,-0.0248747
-1.75,1.2,-0.0215703
-1.75,1.25,-0.0197537
-1.75,1.3,-0.0179372
-1.75,1.35,-0.0161206
-1.75,1.4,-0.0143041
-1.75,1.45,-0.0124876
-1.75,1.5,-0.010671
-1.75,1.55,-0.00885448
-1.75,1.6,-0.00703794
-1.75,1.65,-0.00636663
-1.75,1.7,-0.00569532
-1.75,1.75,-0.00502402
-1.75,1.8,-0.00435271
-1.75,1.85,-0.0036814
-1.75,1.9,-0.0030101
-1.75,1.95,-0.00233879
-1.7,-2,-0.00229156
-1.7,-1.95,-0.00261834
-1.7,-1.9,-0.00336989
-1.7,-1.85,-0.00412144
-1.7,-1.8,-0.00487298
-1.7,-1.75,-0.00562453
-1.7,-1.7,-0.00637608
-1.7,-1.65,-0.00712762
-1.7,-1.6,-0.00787917
-1.7,-1.55,-0.00991284
-1.7,-1.5,-0.0119465
-1.7,-1.45,-0.0139802
-1.7,-1.4,-0.0160138
-1.7,-1.35,-0.0180475
-1.7,-1.3,-0.0200812
-1.7,-1.25,-0.0221148
-1.7,-1.2,-0.0241485
-1.7,-1.15,-0.0278479
-1.7,-1.1,-0.0315473
-1.7,-1.05,-0.0352466
-1.7,-1,-0.038946
-1.7,-0.95,-0.0426454
-1.7,-0.9,-0.0463447
-1.7,-0.85,-0.0500441
-1.7,-0.8,-0.0537435
-1.7,-0.75,-0.0578822
-1.7,-0.7,-0.062021
-1.7,-0.65,-0.0661597
-1.7,-0.6,-0.0702985
-1.7,-0.55,-0.0744372
-1.7,-0.5,-0.078576
-1.7,-0.45,-0.0827147
-1.7,-0.4,-0.0868535
-1.7,-0.35,-0.0887372
-1.7,-0.3,-0.090621
-1.7,-0.25,-0.0925047
-1.7,-0.2,-0.0943885
-1.7,-0.15,-0.0962722
-1.7,-0.1,-0.098156
-1.7,-0.05,-0.10004
-1.7,1.20737e-15,-0.101924
-1.7,0.05,-0.10004
-1.7,0.1,-0.098156
-1.7,0.15,-0.0962722
-1.7,0.2,-0.0943885
-1.7,0.25,-0.0925047
-1.7,0.3,-0.090621
-1.7,0.35,-0.0887372
-1.7,0.4,-0.0868535
-1.7,0.45,-0.0827147
-1.7,0.5,-0.078576
-1.7,0.55,-0.0744372
-1.7,0.6,-0.0702985
-1.7,0.65,-0.0661597
-1.7,0.7,-0.062021
-1.7,0.75,-0.0578822
-1.7,0.8,-0.0537435
-1.7,0.85,-0.0500441
-1.7,0.9,-0.0463447
-1.7,0.95,-0.0426454
-1.7,1,-0.038946
-1.7,1.05,-0.0352466
-1.7,1.1,-0.0315473
-1.7,1.15,-0.0278479
-1.7,1.2,-0.0241485
-1.7,1.25,-0.0221148
-1.7,1.3,-0.0200812
-1.7,1.35,-0.0180475
-1.7,1.4,-0.0160138
-1.7,1.45,-0.0139802
-1.7,1.5,-0.0119465
-1.7,1.55,-0.00991284
-1.7,1.6,-0.00787917
-1.7,1.65,-0.00712762
-1.7,1.7,-0.00637608
-1.7,1.75,-0.00562453
-1.7,1.8,-0.00487298
-1.7,1.85,-0.00412144
-1.7,1.9,-0.00336989
-1.7,1.95,-0.00261834
-1.65,-2,-0.00256167
-1.65,-1.95,-0.00289789
-1.65,-1.9,-0.00372968
-1.65,-1.85,-0.00456147
-1.65,-1.8,-0.00539325
-1.65,-1.75,-0.00622504
-1.65,-1.7,-0.00705683
-1.65,-1.65,-0.00788862
-1.65,-1.6,-0.0087204
-1.65,-1.55,-0.0109712
-1.65,-1.5,-0.013222
-1.65,-1.45,-0.0154728
-1.65,-1.4,-0.0177236
-1.65,-1.35,-0.0199744
-1.65,-1.3,-0.0222252
-1.65,-1.25,-0.024476
-1.65,-1.2,-0.0267268
-1.65,-1.15,-0.0308211
-1.65,-1.1,-0.0349155
-1.65,-1.05,-0.0390098
-1.65,-1,-0.0431041
-1.65,-0.95,-0.0471985
-1.65,-0.9,-0.0512928
-1.65,-0.85,-0.0553872
-1.65,-0.8,-0.0594815
-1.65,-0.75,-0.0640621
-1.65,-0.7,-0.0686428
-1.65,-0.65,-0.0732234
-1.65,-0.6,-0.077804
-1.65,-0.55,-0.0823847
-1.65,-0.5,-0.0869653
-1.65,-0.45,-0.0915459
-1.65,-0.4,-0.0961265
-1.65,-0.35,-0.0982114
-1.65,-0.3,-0.100296
-1.65,-0.25,-0.102381
-1.65,-0.2,-0.104466
-1.65,-0.15,-0.106551
-1.65,-0.1,-0.108636
-1.65,-0.05,-0.110721
-1.65,1.20737e-15,-0.112806
-1.65,0.05,-0.110721
-1.65,0.1,-0.108636
-1.65,0.15,-0.106551
-1.65,0.2,-0.104466
-1.65,0.25,-0.102381
-1.65,0.3,-0.100296
-1.65,0.35,-0.0982114
-1.65,0.4,-0.0961265
-1.65,0.45,-0.0915459
-1.65,0.5,-0.0869653
-1.65,0.55,-0.0823847
-1.65,0.6,-0.077804
-1.65,0.65,-0.0732234
-1.65,0.7,-0.0686428
-1.65,0.75,-0.0640621
-1.65,0.8,-0.0594815
-1.65,0.85,-0.0553872
-1.65,0.9,-0.0512928
-1.65,0.95,-0.0471985
-1.65,1,-0.0431041
-1.65,1.05,-0.0390098
-1.65,1.1,-0.0349155
-1.65,1.15,-0.0308211
-1.65,1.2,-0.0267268
-1.65,1.25,-0.024476
-1.65,1.3,-0.0222252
-1.65,1.35,-0.0199744
-1.65,1.4,-0.0177236
-1.65,1.45,-0.0154728
-1.65,1.5,-0.013222
-1.65,1.55,-0.0109712
-1.65,1.6,-0.0087204
-1.65,1.65,-0.00788862
-1.65,1.7,-0.00705683
-1.65,1.75,-0.00622504
-1.65,1.8,-0.00539325
-1.65,1.85,-0.00456147
-1.65,1.9,-0.00372968
-1.65,1.95,-0.00289789
-1.6,-2,-0.00226542
-1.6,-1.95,-0.00317744
-1.6,-1.9,-0.00408947
-1.6,-1.85,-0.0050015
-1.6,-1.8,-0.00591353
-1.6,-1.75,-0.00682555
-1.6,-1.7,-0.00773758
-1.6,-1.65,-0.00864961
-1.6,-1.6,-0.00956164
-1.6,-1.55,-0.0120296
-1.6,-1.5,-0.0144975
-1.6,-1.45,-0.0169654
-1.6,-1.4,-0.0194333
-1.6,-1.35,-0.0219013
-1.6,-1.3,-0.0243692
-1.6,-1.25,-0.0268371
-1.6,-1.2,-0.029305
-1.6,-1.15,-0.0337943
-1.6,-1.1,-0.0382836
-1.6,-1.05,-0.042773
-1.6,-1,-0.0472623
-1.6,-0.95,-0.0517516
-1.6,-0.9,-0.0562409
-1.6,-0.85,-0.0607302
-1.6,-0.8,-0.0652195
-1.6,-0.75,-0.070242
-1.6,-0.7,-0.0752645
-1.6,-0.65,-0.0802871
-1.6,-0.6,-0.0853096
-1.6,-0.55,-0.0903321
-1.6,-0.5,-0.0953546
-1.6,-0.45,-0.100377
-1.6,-0.4,-0.1054
-1.6,-0.35,-0.107686
-1.6,-0.3,-0.109972
-1.6,-0.25,-0.112258
-1.6,-0.2,-0.114544
-1.6,-0.15,-0.11683
-1.6,-0.1,-0.119116
-1.6,-0.05,-0.121402
-1.6,1.20737e-15,-0.123688
-1.6,0.05,-0.121402
-1.6,0.1,-0.119116
-1.6,0.15,-0.11683
-1.6,0.2,-0.114544
-1.6,0.25,-0.112258
-1.6,0.3,-0.109972
-1.6,0.35,-0.107686
-1.6,0.4,-0.1054
-1.6,0.45,-0.100377
-1.6,0.5,-0.0953546
-1.6,0.55,-0.0903321
-1.6,0.6,-0.0853096
-1.6,0.65,-0.0802871
-1.6,0.7,-0.0752645
-1.6,0.75,-0.070242
-1.6,0.8,-0.0652195
-1.6,0.85,-0.0607302
-1.6,0.9,-0.0562409
-1.6,0.95,-0.0517516
-1.6,1,-0.0472623
-1.6,1.05,-0.042773
-1.6,1.1,-0.0382836
-1.6,1.15,-0.0337943
-1.6,1.2,-0.029305
-1.6,1.25,-0.0268371
-1.6,1.3,-0.0243692
-1.6,1.35,-0.0219013
-1.6,1.4,-0.0194333
-1.6,1.45,-0.0169654
-1.6,1.5,-0.0144975
-1.6,1.55,-0.0120296
-1.6,1.6,-0.00956164
-1.6,1.65,-0.00864961
-1.6,1.7,-0.00773758
-1.6,1.75,-0.00682555
-1.6,1.8,-0.00591353
-1.6,1.85,-0.0050015
-1.6,1.9,-0.00408947
-1.6,1.95,-0.00317744
-1.55,-2,-0.00317744
-1.55,-1.95,-0.00369324
-1.55,-1.9,-0.00475332
-1.55,-1.85,-0.00581339
-1.55,-1.8,-0.00687347
-1.55,-1.75,-0.00793355
-1.55,-1.7,-0.00899362
-1.55,-1.65,-0.0100537
-1.55,-1.6,-0.0111138
-1.55,-1.55,-0.0139823
-1.55,-1.5,-0.0168509
-1.55,-1.45,-0.0197194
-1.55,-1.4,-0.0225879
-1.55,-1.35,-0.0254565
-1.55,-1.3,-0.028325
-1.55,-1.25,-0.0311936
-1.55,-1.2,-0.0340621
-1.55,-1.15,-0.0392802
-1.55,-1.1,-0.0444982
-1.55,-1.05,-0.0497163
-1.55,-1,-0.0549344
-1.55,-0.95,-0.0601524
-1.55,-0.9,-0.0653705
-1.55,-0.85,-0.0705886
-1.55,-0.8,-0.0758066
-1.55,-0.75,-0.0816444
-1.55,-0.7,-0.0874822
-1.55,-0.65,-0.0933201
-1.55,-0.6,-0.0991579
-1.55,-0.55,-0.104996
-1.55,-0.5,-0.110834
-1.55,-0.45,-0.116671
-1.55,-0.4,-0.122509
-1.55,-0.35,-0.125166
-1.55,-0.3,-0.127823
-1.55,-0.25,-0.13048
-1.55,-0.2,-0.133137
-1.55,-0.15,-0.135795
-1.55,-0.1,-0.138452
-1.55,-0.05,-0.141109
-1.55,1.20737e-15,-0.143766
-1.55,0.05,-0.141109
-1.55,0.1,-0.138452
-1.55,0.15,-0.135795
-1.55,0.2,-0.133137
-1.55,0.25,-0.13048
-1.55,0.3,-0.127823
-1.55,0.35,-0.125166
-1.55,0.4,-0.122509
-1.55,0.45,-0.116671
-1.55,0.5,-0.110834
-1.55,0.55,-0.104996
-1.55,0.6,-0.0991579
-1.55,0.65,-0.0933201
-1.55,0.7,-0.0874822
-1.55,0.75,-0.0816444
-1.55,0.8,-0.0758066
-1.55,0.85,-0.0705886
-1.55,0.9,-0.0653705
-1.55,0.95,-0.0601524
-1.55,1,-0.0549344
-1.55,1.05,-0.0497163
-1.55,1.1,-0.0444982
-1.55,1.15,-0.0392802
-1.55,1.2,-0.0340621
-1.55,1.25,-0.0311936
-1.55,1.3,-0.028325
-1.55,1.35,-0.0254565
-1.55,1.4,-0.0225879
-1.55,1.45,-0.0197194
-1.55,1.5,-0.0168509
-1.55,1.55,-0.0139823
-1.55,1.6,-0.0111138
-1.55,1.65,-0.0100537
-1.55,1.7,-0.00899362
-1.55,1.75,-0.00793355
-1.55,1.8,-0.00687347
-1.55,1.85,-0.00581339
-1.55,1.9,-0.00475332
-1.55,1.95,-0.00369324
-1.5,-2,-0.00408947
-1.5,-1.95,-0.00420903
-1.5,-1.9,-0.00541716
-1.5,-1.85,-0.00662529
-1.5,-1.8,-0.00783341
-1.5,-1.75,-0.00904154
-1.5,-1.7,-0.0102497
-1.5,-1.65,-0.0114578
-1.5,-1.6,-0.0126659
-1.5,-1.55,-0.0159351
-1.5,-1.5,-0.0192042
-1.5,-1.45,-0.0224734
-1.5,-1.4,-0.0257426
-1.5,-1.35,-0.0290117
-1.5,-1.3,-0.0322809
-1.5,-1.25,-0.03555
-1.5,-1.2,-0.0388192
-1.5,-1.15,-0.044766
-1.5,-1.1,-0.0507128
-1.5,-1.05,-0.0566596
-1.5,-1,-0.0626065
-1.5,-0.95,-0.0685533
-1.5,-0.9,-0.0745001
-1.5,-0.85,-0.0804469
-1.5,-0.8,-0.0863937
-1.5,-0.75,-0.0930468
-1.5,-0.7,-0.0996999
-1.5,-0.65,-0.106353
-1.5,-0.6,-0.113006
-1.5,-0.55,-0.119659
-1.5,-0.5,-0.126312
-1.5,-0.45,-0.132966
-1.5,-0.4,-0.139619
-1.5,-0.35,-0.142647
-1.5,-0.3,-0.145675
-1.5,-0.25,-0.148703
-1.5,-0.2,-0.151731
-1.5,-0.15,-0.15476
-1.5,-0.1,-0.157788
-1.5,-0.05,-0.160816
-1.5,1.20737e-15,-0.163844
-1.5,0.05,-0.160816
-1.5,0.1,-0.157788
-1.5,0.15,-0.15476
-1.5,0.2,-0.151731
-1.5,0.25,-0.148703
-1.5,0.3,-0.145675
-1.5,0.35,-0.142647
-1.5,0.4,-0.139619
-1.5,0.45,-0.132966
-1.5,0.5,-0.126312
-1.5,0.55,-0.119659
-1.5,0.6,-0.113006
-1.5,0.65,-0.106353
-1.5,0.7,-0.0996999
-1.5,0.75,-0.0930468
-1.5,0.8,-0.0863937
-1.5,0.85,-0.0804469
-1.5,0.9,-0.0745001
-1.5,0.95,-0.0685533
-1.5,1,-0.0626065
-1.5,1.05,-0.0566596
-1.5,1.1,-0.0507128
-1.5,1.15,-0.044766
-1.5,1.2,-0.0388192
-1.5,1.25,-0.03555
